AnimationName,Timestamp,Root_P_x_0,Root_P_z_0,Root_F_x_0,Root_F_z_0,Root_P_x_1,Root_P_z_1,Root_F_x_1,Root_F_z_1,Root_P_x_2,Root_P_z_2,Root_F_x_2,Root_F_z_2,Root_P_x_3,Root_P_z_3,Root_F_x_3,Root_F_z_3,LeftFoot_P_x,LeftFoot_P_y,LeftFoot_P_z,RightFoot_P_x,RightFoot_P_y,RightFoot_P_z,Neck_P_x,Neck_P_y,Neck_P_z,LeftFoot_V_x,LeftFoot_V_y,LeftFoot_V_z,RightFoot_V_x,RightFoot_V_y,RightFoot_V_z,Neck_V_x,Neck_V_y,Neck_V_z
Left180_3,1.278929,-0.03262802,0.1054939,-0.2674371,0.6317911,-0.1349485,0.2223564,-0.4774259,0.4926939,-0.2052659,0.2540596,-0.5792347,0.3676546,-0.2787911,0.2679753,-0.6434312,0.2380739,-0.2248326,0.06393451,0.2146056,0.1798308,0.007201324,-0.2068565,-0.03876122,1.378251,0.1617548,1.150521,-0.1692843,0.6208115,-0.1412854,0.2105418,-0.4376128,-0.2977641,-0.04174113,0.1774102
Left180_3,1.29599,-0.03155869,0.1132679,-0.2699231,0.630733,-0.1302638,0.2283526,-0.4691345,0.5005953,-0.2001664,0.2578797,-0.5732521,0.3769148,-0.2741814,0.2766526,-0.6382827,0.2515511,-0.2118971,0.06149974,0.2190047,0.1781773,0.009521415,-0.2107193,-0.04214738,1.377961,0.1636152,0.6467775,-0.1217386,0.2199583,-0.08267462,0.1160046,-0.1931369,-0.1693079,-0.01447797,0.09301901
Left180_3,1.312948,-0.03200552,0.1187331,-0.2666113,0.6321402,-0.1262758,0.2316708,-0.4617345,0.5074289,-0.2003544,0.2601163,-0.5730045,0.377291,-0.2774352,0.2872643,-0.6361896,0.2567987,-0.1933167,0.05810983,0.2229111,0.1753933,0.01226931,-0.2165779,-0.04709798,1.377727,0.1655261,0.9290196,-0.1694957,0.1953207,-0.1391985,0.1373947,-0.2929285,-0.2475301,-0.01171827,0.09554327
Left180_3,1.329896,-0.03258212,0.1237661,-0.2636775,0.6333694,-0.1231445,0.2336776,-0.4558931,0.5126835,-0.1957943,0.2609331,-0.5667321,0.3866487,-0.2750885,0.2940588,-0.6313768,0.2684137,-0.1734601,0.05479193,0.2258788,0.1721698,0.0151784,-0.2230206,-0.05247282,1.377399,0.1676063,0.9928294,-0.1658948,0.148382,-0.1611784,0.1454547,-0.3221378,-0.2687417,-0.01640916,0.1040109
Left180_3,1.346894,-0.03470308,0.1259427,-0.2623204,0.6339328,-0.1255471,0.2370293,-0.458285,0.5105464,-0.1920638,0.2597623,-0.5631454,0.3918545,-0.2705983,0.2978741,-0.6263618,0.2799168,-0.1552146,0.05093277,0.2238604,0.1696614,0.01824652,-0.2305617,-0.05700237,1.377105,0.1702658,0.9122759,-0.1929581,-0.1009181,-0.1254201,0.1534058,-0.3770523,-0.2264774,-0.01469254,0.132978
Left180_3,1.363895,-0.0439501,0.1368824,-0.2830108,0.6249701,-0.1231133,0.2356825,-0.4521434,0.5159935,-0.1886951,0.2580947,-0.5604402,0.3957138,0,0,0,0,-0.1373156,0.04746846,0.2208348,0.1672233,0.02136992,-0.2384187,-0.06128222,1.376714,0.1730981,0.8949511,-0.1732152,-0.1512811,-0.1219049,0.15617,-0.392852,-0.2139926,-0.01956224,0.1416124
Left180_3,1.39787,-0.04238839,0.131454,-0.2733526,0.6292543,-0.1145266,0.2275329,-0.4351081,0.5304374,-0.1789625,0.2515842,-0.5477586,0.4130897,0,0,0,0,-0.1095439,0.03982076,0.2072169,0.162639,0.02740961,-0.2540142,-0.0673332,1.376473,0.1784323,1.388581,-0.3823852,-0.6808944,-0.2292119,0.3019843,-0.7797748,-0.3025491,-0.01200438,0.2667099
Left180_3,1.41485,-0.04432506,0.1312912,-0.2722077,0.6297504,-0.1126028,0.2228402,-0.4306099,0.5340953,-0.17641,0.2474705,-0.5432499,0.4190013,0,0,0,0,-0.09366806,0.03751538,0.1999668,0.1599825,0.03092033,-0.2639138,-0.07378364,1.375394,0.1810865,0.7937938,-0.1152692,-0.362505,-0.1328252,0.1755361,-0.4949778,-0.3225219,-0.05394816,0.1327127
Left180_3,1.431856,-0.04615225,0.130993,-0.2705143,0.6304798,-0.1110263,0.2176379,-0.4272771,0.5367652,-0.178926,0.2457841,-0.5434119,0.4187911,0,0,0,0,-0.07785297,0.03567461,0.192463,0.1571645,0.03472355,-0.2742028,-0.08067624,1.374004,0.1838834,0.7907544,-0.09203851,-0.3751926,-0.1409031,0.1901609,-0.5144507,-0.34463,-0.0695467,0.1398422
Left180_3,1.44883,-0.04702904,0.1317464,-0.2658002,0.6324813,-0.112853,0.2156127,-0.4285361,0.5357604,-0.1771623,0.2443258,-0.5370001,0.4269818,0,0,0,0,-0.06650177,0.0365766,0.1861439,0.1521192,0.03667607,-0.2808967,-0.08381832,1.372284,0.1873526,0.5675603,0.04509948,-0.3159516,-0.2522625,0.09762608,-0.334695,-0.1571041,-0.08596778,0.1734629
Left180_3,1.465822,-0.04798624,0.1327687,-0.2614009,0.6343125,-0.1110727,0.211486,-0.4204913,0.5420976,-0.1756439,0.2432334,-0.5303643,0.435197,0,0,0,0,-0.05605401,0.03784476,0.1796727,0.1467355,0.03851623,-0.2872407,-0.08648916,1.370482,0.1909409,0.5223876,0.06340817,-0.3235601,-0.2691835,0.09200834,-0.3172025,-0.1335423,-0.09009242,0.1794122
Left180_3,1.482843,-0.05169218,0.1453647,-0.2701742,0.6306257,-0.107601,0.2100621,-0.4105889,0.5496358,-0.1740424,0.2465452,-0.5232738,0.4436974,0,0,0,0,-0.04995829,0.03821703,0.1728773,0.142559,0.04118614,-0.2909346,-0.08747949,1.368811,0.1947252,0.3047863,0.01861379,-0.3397718,-0.2088249,0.1334952,-0.1846954,-0.04951656,-0.08358955,0.1892149
Left180_3,1.516833,-0.04532777,0.139643,-0.2376066,0.6436037,-0.09685963,0.2016972,-0.3812643,0.5703683,-0.1633524,0.2455859,-0.499727,0.4700593,0,0,0,0,-0.03888535,0.03814714,0.1539445,0.1372594,0.04863112,-0.3004157,-0.08841354,1.365427,0.2036379,0.5536467,-0.003494509,-0.9466403,-0.2649836,0.3722489,-0.4740536,-0.04670247,-0.169158,0.4456349
Left180_3,1.533893,-0.04354668,0.1382992,-0.2246884,0.6482266,-0.09389687,0.1967328,-0.369779,0.5778807,-0.1587738,0.2456648,-0.4878363,0.4823883,0,0,0,0,-0.03398233,0.037862,0.1417565,0.1359169,0.05350292,-0.3060825,-0.08839805,1.363715,0.2086826,0.2451511,-0.01425743,-0.6093972,-0.06712377,0.2435904,-0.2833426,0.0007744879,-0.08560419,0.2522364
Left180_3,1.550867,-0.04068704,0.1345049,-0.2174239,0.6506995,-0.09188964,0.1905095,-0.363656,0.5817536,-0.1606465,0.2506616,-0.486392,0.4838449,0,0,0,0,-0.03064234,0.03718153,0.1314407,0.1379606,0.05789445,-0.3101584,-0.0898843,1.362822,0.2113916,0.1669995,-0.03402326,-0.5157903,0.1021832,0.2195761,-0.2037928,-0.07431209,-0.0446558,0.1354516
Left180_3,1.568274,-0.038299,0.1302936,-0.2108926,0.6528455,-0.09401198,0.186799,-0.3659827,0.5802925,-0.1584312,0.2504167,-0.4797228,0.4904576,0,0,0,0,-0.02755785,0.03665853,0.1209418,0.1400239,0.06254849,-0.3140282,-0.09141575,1.361891,0.2140819,0.1542246,-0.02614986,-0.5249478,0.1031697,0.2327021,-0.1934901,-0.0765726,-0.04653931,0.1345143
Left180_3,1.585256,-0.03538733,0.1267773,-0.2073933,0.6539657,-0.09062396,0.181273,-0.3599726,0.5840397,-0.1522317,0.2490633,-0.47174,0.4981407,0,0,0,0,-0.02547579,0.03609087,0.1119933,0.1440671,0.06735344,-0.3166066,-0.0938685,1.36109,0.215753,0.1041031,-0.02838336,-0.4474256,0.2021596,0.2402477,-0.1289189,-0.1226377,-0.04006028,0.08355603
Left180_3,1.61922,-0.028562,0.117933,-0.1895415,0.6593608,-0.07848999,0.1674149,-0.335687,0.5983284,0,0,0,0,0,0,0,0,-0.02026598,0.03427907,0.08913824,0.1525596,0.07904086,-0.3183482,-0.09904499,1.359591,0.2186567,0.2604903,-0.09058975,-1.142751,0.424622,0.5843707,-0.08708239,-0.2588246,-0.0749588,0.1451842
Left180_3,1.636312,-0.02520274,0.1125692,-0.1781506,0.6625295,-0.07417186,0.1616131,-0.3283999,0.6023588,0,0,0,0,0,0,0,0,-0.01784579,0.03323602,0.07592477,0.1568277,0.08578996,-0.3177199,-0.101273,1.358833,0.2201362,0.1210093,-0.05215257,-0.6606736,0.2134062,0.3374554,0.03141761,-0.1113988,-0.03788471,0.07397085
Left180_3,1.653289,-0.02361781,0.1070462,-0.1721721,0.6641081,-0.07199968,0.1559302,-0.3236837,0.6049061,0,0,0,0,0,0,0,0,-0.01728786,0.03239134,0.06392883,0.1604221,0.09201928,-0.3162707,-0.1014978,1.358051,0.2222914,0.02789693,-0.04223399,-0.5997971,0.1797214,0.3114659,0.0724569,-0.01124069,-0.03911853,0.107763
Left180_3,1.670334,-0.02264277,0.1013381,-0.1681278,0.6651435,-0.07032704,0.150371,-0.3185479,0.6076266,0,0,0,0,0,0,0,0,-0.01701392,0.03186206,0.05266659,0.1634834,0.0981074,-0.3144681,-0.101271,1.357301,0.2242057,0.01369687,-0.02646409,-0.5631117,0.1530655,0.3044058,0.09013265,0.01133867,-0.03749728,0.09571463
Left180_3,1.687306,-0.02280662,0.0959309,-0.1673888,0.6653296,-0.07301566,0.1496117,-0.321885,0.605865,0,0,0,0,0,0,0,0,-0.01759205,0.03197339,0.04425803,0.1649731,0.1030321,-0.3116868,-0.09942509,1.356813,0.225261,-0.02890648,0.005566701,-0.4204281,0.07448122,0.2462357,0.1390636,0.09229593,-0.02440214,0.05276725
Left180_3,1.704294,-0.02560223,0.09355749,-0.1733914,0.6637905,-0.07265866,0.1459581,-0.3167375,0.608572,0,0,0,0,0,0,0,0,-0.01786543,0.03206219,0.03548083,0.1669981,0.107942,-0.3079029,-0.09825911,1.356661,0.2253281,-0.0136693,0.004439987,-0.4388603,0.1012497,0.2454955,0.1891971,0.05829893,-0.007605553,0.003354251
Left180_3,1.738299,-0.02320849,0.07814926,-0.1522583,0.6689546,-0.06833494,0.1341933,-0.2969953,0.6184469,0,0,0,0,0,0,0,0,-0.01644791,0.03241307,0.016139,0.1744126,0.1158357,-0.2951607,-0.09985042,1.358326,0.2203094,0.07087607,0.01754407,-0.9670916,0.370729,0.3946822,0.6371081,-0.07956512,0.08327365,-0.2509348
Left180_3,1.755255,-0.02393077,0.072486,-0.1504324,0.6693674,-0.06968951,0.1329146,-0.2965479,0.6186615,0,0,0,0,0,0,0,0,-0.01620433,0.0341036,0.008366918,0.1780023,0.1157684,-0.2898704,-0.09970389,1.359005,0.2189543,0.01217909,0.08452628,-0.3886039,0.179483,-0.003362074,0.2645165,0.007326156,0.03394485,-0.06775707
Left180_3,1.772321,-0.02538201,0.06793194,-0.1497238,0.6695263,-0.07155414,0.1328599,-0.2964042,0.6187306,0,0,0,0,0,0,0,0,-0.01612984,0.03516107,0.0008896659,0.1824437,0.1157653,-0.2842104,-0.09977954,1.35985,0.2172719,0.003724359,0.05287342,-0.3738626,0.2220705,-0.0001538545,0.2829984,-0.003782287,0.04222393,-0.08412078
Left180_3,1.789279,-0.02772314,0.06550485,-0.1501445,0.6694322,-0.07198361,0.1336545,-0.2937194,0.6200096,0,0,0,0,0,0,0,0,-0.01615509,0.03486135,-0.005796771,0.1880375,0.1157438,-0.2779797,-0.1002813,1.361051,0.2149783,-0.001262408,-0.01498591,-0.3343218,0.2796896,-0.001076236,0.3115356,-0.02508648,0.06008148,-0.1146778
Left180_3,1.806232,-0.02955796,0.06325106,-0.1493923,0.6696005,-0.07438561,0.1428517,-0.2977104,0.6181032,0,0,0,0,0,0,0,0,-0.01606225,0.03393007,-0.01330879,0.1945469,0.1151729,-0.2692396,-0.1011335,1.362426,0.2121588,0.004642177,-0.04656389,-0.3756011,0.3254712,-0.02854653,0.4370034,-0.04260913,0.06871819,-0.1409747
Left180_3,1.823305,-0.03328342,0.06493551,-0.1566289,0.6679448,-0.07342156,0.1460896,-0.2934547,0.6201348,0,0,0,0,0,0,0,0,-0.01556717,0.03192744,-0.02238264,0.2025375,0.113696,-0.2560982,-0.1026108,1.364097,0.208424,0.02475376,-0.1001317,-0.4536923,0.399527,-0.07384606,0.6570742,-0.07386506,0.08358359,-0.1867428
Left180_3,1.857295,-0.03175418,0.05774662,-0.1451574,0.6705311,-0.06729865,0.1421719,-0.2791362,0.6267102,0,0,0,0,0,0,0,0,-0.01518194,0.02891324,-0.03549257,0.216013,0.1105781,-0.2327009,-0.1044877,1.367391,0.2006108,0.01926147,-0.1507098,-0.6554966,0.6737747,-0.1558926,1.169862,-0.09384826,0.1646876,-0.3906578
Left180_3,1.87426,-0.03212199,0.05650529,-0.1476772,0.6699809,0,0,0,0,0,0,0,0,0,0,0,0,-0.01534251,0.02746579,-0.04114442,0.2218274,0.1088548,-0.2213724,-0.1049297,1.369026,0.1967866,-0.008028466,-0.07237252,-0.2825927,0.2907239,-0.08616745,0.5664259,-0.02209879,0.08174181,-0.191211
Left180_3,1.891321,-0.03227693,0.05570582,-0.1510368,0.6692314,0,0,0,0,0,0,0,0,0,0,0,0,-0.01575264,0.02587435,-0.04699262,0.2271565,0.1069848,-0.209706,-0.105037,1.370664,0.1931294,-0.02050614,-0.07957211,-0.29241,0.2664536,-0.09349808,0.5833194,-0.005364791,0.08189678,-0.1828618
Left180_3,1.908302,-0.03201504,0.0553756,-0.1502464,0.6694093,0,0,0,0,0,0,0,0,0,0,0,0,-0.01637584,0.02383022,-0.05397361,0.2324712,0.1048021,-0.1956629,-0.104785,1.372504,0.189036,-0.03116028,-0.1022063,-0.3490493,0.2657354,-0.1091331,0.7021561,0.01260079,0.09198189,-0.2046674
Left180_3,1.925251,-0.03136614,0.05540495,-0.1469414,0.6701424,0,0,0,0,0,0,0,0,0,0,0,0,-0.01708351,0.02138664,-0.06211268,0.2377395,0.1024048,-0.1790248,-0.104184,1.374523,0.1844549,-0.03538365,-0.1221792,-0.4069537,0.263416,-0.1198668,0.8319043,0.03004894,0.1009524,-0.2290562
Left180_3,1.959198,-0.03032972,0.05726236,-0.14405,0.6707697,0,0,0,0,0,0,0,0,0,0,0,0,-0.01781004,0.01640973,-0.07315019,0.2438023,0.09849504,-0.1489413,-0.1031338,1.377646,0.1766567,-0.03632605,-0.2488454,-0.5518753,0.3031388,-0.1954883,1.504175,0.05251169,0.1561701,-0.3899075
Left180_3,1.976149,-0.02967884,0.05914922,-0.1437176,0.6708411,0,0,0,0,0,0,0,0,0,0,0,0,-0.01838609,0.0138793,-0.07830881,0.2451345,0.09656565,-0.1342017,-0.102502,1.379007,0.1731727,-0.02880283,-0.1265217,-0.2579313,0.06660819,-0.09646975,0.7369794,0.0315886,0.06806254,-0.1742035
Left180_3,1.993207,-0.02887194,0.06118846,-0.1436069,0.6708649,0,0,0,0,0,0,0,0,0,0,0,0,-0.01916384,0.01137686,-0.08389518,0.2457278,0.09462582,-0.1189342,-0.1017825,1.380307,0.1698026,-0.03888728,-0.1251217,-0.2793185,0.02966747,-0.09699166,0.7633731,0.0359755,0.0649929,-0.1685038
Left180_3,2.010193,-0.02838519,0.06528209,-0.1439582,0.6707896,0,0,0,0,0,0,0,0,0,0,0,0,-0.02043689,0.008305528,-0.09162545,0.2447545,0.09229959,-0.1000188,-0.1005302,1.381686,0.1664202,-0.06365273,-0.1535668,-0.3865134,-0.04866645,-0.1163114,0.9457734,0.06261356,0.06893873,-0.1691207
Left180_3,2.02721,-0.02765264,0.0695337,-0.1438057,0.6708225,0,0,0,0,0,0,0,0,0,0,0,0,-0.02177495,0.005107094,-0.1007992,0.2424964,0.09003302,-0.07853669,-0.09893036,1.383034,0.1630094,-0.06690286,-0.1599217,-0.4586864,-0.1129061,-0.1133285,1.074104,0.07999241,0.06740689,-0.1705408
Left180_3,2.044191,-0.02497694,0.07215813,-0.1404769,0.6715274,0,0,0,0,0,0,0,0,0,0,0,0,-0.02380837,0.002446233,-0.1088906,0.2395994,0.08778314,-0.05987734,-0.09737048,1.384247,0.1600758,-0.1016708,-0.133043,-0.404571,-0.1448475,-0.1124941,0.9329677,0.0779938,0.06063581,-0.1466773
Left180_3,2.078186,-0.01971537,0.07930807,-0.1353838,0.6725727,0,0,0,0,0,0,0,0,0,0,0,0,-0.02871276,-0.001343711,-0.124231,0.2329567,0.08348273,-0.02627774,-0.0938822,1.38603,0.1558685,-0.2452197,-0.1894972,-0.7670224,-0.3321372,-0.21502,1.67998,0.174414,0.08915663,-0.2103642
Left180_3,2.095219,-0.01732434,0.08417093,-0.1341018,0.6728292,0,0,0,0,0,0,0,0,0,0,0,0,-0.03147023,-0.00241483,-0.1322073,0.2295239,0.08156138,-0.009985862,-0.0916888,1.386451,0.1548583,-0.1378735,-0.05355593,-0.3988113,-0.1716405,-0.09606779,0.8145937,0.1096703,0.02106428,-0.05050972
Left180_3,2.112199,-0.01357251,0.08623208,-0.1279894,0.6740188,0,0,0,0,0,0,0,0,0,0,0,0,-0.03629662,-0.003365842,-0.1413857,0.2250659,0.07881081,0.008560418,-0.08908197,1.386536,0.1548163,-0.2413195,-0.04755063,-0.4589193,-0.222896,-0.1375284,0.927314,0.1303412,0.004255772,-0.002104044
Left180_3,2.129206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04149796,-0.003785925,-0.1510348,0.2199678,0.07619034,0.02813737,-0.08632291,1.386407,0.1551324,-0.2600672,-0.02100412,-0.4824571,-0.2549075,-0.1310233,0.9788476,0.1379531,-0.006467104,0.01580492
Left180_3,2.146203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04557138,-0.003641698,-0.1585826,0.2151163,0.07432389,0.0448411,-0.08404127,1.386029,0.1557086,-0.2036709,0.007211347,-0.3773883,-0.242573,-0.09332262,0.8351867,0.1140822,-0.01891851,0.02881363
Left180_3,2.163228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.04935934,-0.003222863,-0.165461,0.210192,0.0730093,0.06066632,-0.08190257,1.385537,0.1563652,-0.1893979,0.02094173,-0.3439195,-0.2462193,-0.06572977,0.791261,0.1069348,-0.02459288,0.03283098
Left180_3,2.19732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05706092,-0.001422875,-0.1809915,0.1998471,0.07150403,0.08879808,-0.07748284,1.384063,0.1592803,-0.3850792,0.0899994,-0.7765263,-0.5172446,-0.07526353,1.406588,0.2209865,-0.07367134,0.145752
Left180_3,2.214269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06105351,-0.0008106057,-0.1875099,0.1943918,0.07115798,0.1012513,-0.07501917,1.383366,0.1605972,-0.1996296,0.03061348,-0.3259189,-0.272762,-0.01730248,0.6226599,0.1231834,-0.03487468,0.065846
Left180_3,2.231249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06504416,-0.0002563465,-0.1938329,0.1888256,0.07118317,0.1134575,-0.0724953,1.382658,0.161867,-0.1995323,0.02771296,-0.316152,-0.2783112,0.001259893,0.6103125,0.1261938,-0.03538132,0.06349161
Left180_3,2.248267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0699733,-0.0004785916,-0.19771,0.1812141,0.07130422,0.1239363,-0.06889438,1.38241,0.1621232,-0.246457,-0.01111225,-0.1938529,-0.3805727,0.006052479,0.5239412,0.1800459,-0.01241565,0.01280829
Left180_3,2.26529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07566091,-4.475735E-05,-0.2009792,0.1733434,0.07180799,0.1341016,-0.06507266,1.382137,0.1621906,-0.2843805,0.02169171,-0.1634635,-0.3935374,0.02518818,0.5082626,0.1910862,-0.01366138,0.003371388
Left180_3,2.282239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08034631,0.00154863,-0.2032005,0.1671814,0.07135429,0.1382826,-0.06187934,1.382059,0.1622564,-0.2342701,0.07966935,-0.1110636,-0.3080986,-0.02268478,0.2090484,0.1596656,-0.003862381,0.003290176
Left180_3,2.31629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09230155,0.007182522,-0.2088372,0.1557657,0.07011268,0.1419105,-0.05459168,1.381993,0.1620876,-0.5977623,0.2816946,-0.2818361,-0.5707853,-0.06208085,0.1813978,0.3643831,-0.003319979,-0.008442253
Left180_3,2.333308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09972889,0.01154701,-0.2122321,0.1504391,0.06931093,0.1417342,-0.05041531,1.381971,0.1618168,-0.3713667,0.2182245,-0.1697443,-0.2663322,-0.04008748,-0.008817762,0.2088187,-0.001114607,-0.01353994
Left180_3,2.350291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1059073,0.01387316,-0.2153156,0.1510347,0.0701151,0.1411973,-0.04786319,1.381974,0.1606151,-0.3089208,0.1163075,-0.1541764,0.02977997,0.04020855,-0.02684295,0.1276061,0.0001609325,-0.06008595
Right180_1,0,0.03621961,0.0804347,0.216435,0.6510288,0.1107353,0.1789264,0.468366,0.5013141,0.1701621,0.2756481,0.6426857,0.2400787,0.2134132,0.3161846,0.685863,-0.01657244,-0.2608219,0.07185031,-0.02600901,0.1585847,0.07993074,-0.175188,0.06475949,1.446682,0.1065692,-7.74573,2.898857,9.465332,0.3775008,0.4907821,-15.81926,5.631134,3.235412,-2.702291
Right180_1,0.01701634,0.0361095,0.08036137,0.2213718,0.6493667,0.1097285,0.1816694,0.4788392,0.4913203,0.1659729,0.27667,0.6445935,0.2349078,0.2100318,0.3122212,0.68537,-0.03083208,-0.2624774,0.07003348,-0.03423903,0.1633549,0.07556042,-0.1552765,0.06367166,1.447291,0.1042201,-0.08277595,-0.0908412,-0.4115012,0.2385125,-0.2185158,0.9955734,-0.05439147,0.03043413,-0.1174591
Right180_1,0.05100402,0.03581101,0.08106311,0.2257268,0.6478657,0.1021444,0.1811885,0.4755766,0.494479,0.152931,0.2755899,0.6405538,0.24571,0.1972926,0.3064174,0.6854982,-0.02783472,-0.2649972,0.0660717,-0.05234554,0.1715784,0.0666946,-0.1077598,0.06039229,1.448993,0.09723032,-0.1259908,-0.1980893,-0.9053257,0.411173,-0.4432909,2.375838,-0.1639687,0.08509755,-0.3494874
Right180_1,0.06795917,0.03572062,0.08185282,0.2277455,0.6471588,0.09972733,0.1850889,0.4798672,0.4903162,0.1471863,0.2778528,0.6407138,0.2452927,0.1968768,0.2987924,0.6835776,-0.05834677,-0.2658345,0.06404319,-0.0619793,0.1745095,0.06269107,-0.08108183,0.05847793,1.449935,0.09288919,-0.04186481,-0.1014255,-0.4816879,0.1465566,-0.2001766,1.333897,-0.0957178,0.04709363,-0.2170563
Right180_1,0.08496604,0.03633195,0.0826731,0.2360362,0.6441812,0.09838369,0.1885396,0.4870774,0.4831543,0.1457125,0.2836398,0.6477113,0.2261696,0.1942443,0.2925922,0.6826953,-0.06789505,-0.2654543,0.06272256,-0.07019429,0.1736914,0.05947369,-0.06338959,0.05836989,1.450287,0.09153291,0.0190109,-0.06603114,-0.4107494,-0.04090592,-0.1608688,0.8846119,-0.005402416,0.01763701,-0.06781407
Right180_1,0.1019342,0.03706962,0.08374682,0.2414247,0.6421812,0.09682861,0.192088,0.4938856,0.4761927,0.1412943,0.2847042,0.648687,0.2233556,0.1916942,0.2865682,0.6815437,-0.07861723,-0.2651271,0.06155913,-0.07846903,0.17253,0.05659629,-0.04498162,0.05837585,1.450529,0.09019811,0.01636297,-0.0581719,-0.4137371,-0.05807057,-0.1438703,0.9203984,0.0002980232,0.01208782,-0.06673969
Right180_1,0.1200207,0.0371772,0.08495361,0.2391021,0.6430496,0.09757907,0.203569,0.5162779,0.4518183,0.1342583,0.2861218,0.6482807,0.2245324,0.1870758,0.281659,0.6805212,-0.08702517,-0.2657779,0.06088197,-0.08796091,0.1702864,0.05343459,-0.02031729,0.0590823,1.450329,0.08895654,-0.03254265,-0.03385786,-0.4745938,-0.1121789,-0.1580849,1.233217,0.03532264,-0.01000166,-0.06207861
Right180_1,0.1369727,0.04215659,0.09364042,0.2543218,0.6371837,0.09458333,0.2074525,0.5186588,0.449083,0.1281244,0.2870815,0.6485636,0.2237141,0.1836835,0.276594,0.6794227,-0.09522332,-0.2663024,0.06037361,-0.09617909,0.1679747,0.05138201,0.0008478552,0.05976494,1.45007,0.08797721,-0.02622306,-0.02541803,-0.4109092,-0.1155876,-0.1026291,1.058257,0.03413204,-0.01294613,-0.04896671
Right180_1,0.1714586,0.03945309,0.09050304,0.2454186,0.6406655,0.08595177,0.206637,0.5118252,0.4568561,0.1152321,0.2835949,0.645409,0.232658,0.1740973,0.2686327,0.680425,-0.08777474,-0.2666861,0.05996737,-0.108656,0.1633247,0.04973362,0.03576691,0.06109054,1.44935,0.08664831,-0.01918823,-0.02031177,-0.6238479,-0.2324961,-0.08241907,1.745953,0.06628018,-0.03599524,-0.06644502
Right180_1,0.1884785,0.03977815,0.09280168,0.2521352,0.638052,0.08191204,0.2095503,0.5132228,0.4552855,0.1096414,0.283012,0.6469122,0.2284454,0.1771104,0.2594228,0.6763116,-0.1152618,-0.2666069,0.06020616,-0.1148146,0.159944,0.04942441,0.05145161,0.06198301,1.448901,0.0865449,0.003960729,0.01193937,-0.3079295,-0.1690373,-0.0154607,0.7842347,0.0446232,-0.02244711,-0.00517033
Right180_1,0.2054218,0.03928963,0.0953152,0.2541018,0.6372713,0.07705192,0.2123175,0.5133534,0.4551381,0.1065183,0.2839776,0.654485,0.2057473,0.1745313,0.2542482,0.675245,-0.1213527,-0.2663793,0.06068558,-0.1216502,0.1559211,0.04942212,0.0680975,0.06310068,1.448394,0.08648918,0.011383,0.02397075,-0.3417779,-0.2011433,-0.0001145527,0.8322947,0.05588364,-0.02535582,-0.002786145
Right180_1,0.2224133,0.03757364,0.09807502,0.2502773,0.638783,0.07135759,0.220874,0.5242155,0.442584,0.09958274,0.2823654,0.6549191,0.2043608,0.1706761,0.2499045,0.6744267,-0.1258219,-0.2657845,0.06168552,-0.1299924,0.1503281,0.04971258,0.08685427,0.06470846,1.447791,0.08652969,0.02973676,0.04999712,-0.4171115,-0.2796523,0.01452286,0.9378385,0.08038878,-0.03015399,0.002025813
Right180_1,0.2394292,0.03558128,0.1007498,0.2485487,0.6394576,0.06450829,0.2221881,0.5230036,0.4440156,0.09377215,0.2796111,0.6560671,0.2006457,0.1674866,0.2448853,0.6738756,-0.1287416,-0.2651145,0.06292019,-0.1377613,0.1450567,0.05038654,0.1032645,0.06628066,1.447224,0.08655864,0.03350079,0.06173365,-0.3884442,-0.2635702,0.03369804,0.8205112,0.07861033,-0.02834201,0.001447275
Right180_1,0.2564108,0.03532241,0.1114433,0.2714984,0.6300564,0.05858471,0.2225537,0.5238141,0.443059,0.08980528,0.2755775,0.6586592,0.1919652,0.1653656,0.2388366,0.6733127,-0.1316536,-0.2644149,0.0645395,-0.1444704,0.1399775,0.05099662,0.11536,0.06777626,1.446779,0.08650105,0.03498197,0.08096546,-0.3354549,-0.2539568,0.03050417,0.6047752,0.07477999,-0.02224445,-0.002879277
Right180_1,0.2903448,0.02842719,0.1080162,0.2649282,0.6328471,0.04585008,0.2170345,0.5132712,0.4552308,0.07834537,0.2659377,0.6564904,0.199256,0.1558554,0.2296047,0.6759673,-0.1172638,-0.2632053,0.06845194,-0.1573915,0.1290112,0.0526107,0.1381629,0.07079278,1.44596,0.08628292,0.06047785,0.1956221,-0.6460533,-0.5483165,0.08070413,1.140146,0.1508258,-0.04094839,-0.01090653
